207	2	237
208	0	242
208	1	239
208	2	238
209	0	243
209	1	240
209	2	238
210	0	243
210	1	240
210	2	238
211	0	244
211	1	240
211	2	239
212	0	244
212	1	241
212	2	239
213	0	245
213	1	241
213	2	240
214	0	245
214	1	241
214	2	240
215	0	245
215	1	242
215	2	240
216	0	246
216	1	242
216	2	241
217	0	246
217	1	243
217	2	241
218	0	247
218	1	243
218	2	242
219	0	247
219	1	244
219	2	242
220	0	248
220	1	244
220	2	242
221	0	248
221	1	244
221	2	243
222	0	248
222	1	245
222	2	243
223	0	249
223	1	245
223	2	243
224	0	249
224	1	245
224	2	244
225	0	249
225	1	246
225	2	244
226	0	250
226	1	246
226	2	244
227	0	250
227	1	247
227	2	245
228	0	250
228	1	247
228	2	245
229	0	251
229	1	248
229	2	246
230	0	251
230	1	248
230	2	246
231	0	251
231	1	249
231	2	246
232	0	251
232	1	249
232	2	247
233	0	252
233	1	250
233	2	247
234	0	252
234	1	250
234	2	248
235	0	252
235	1	251
235	2	248
236	0	252
236	1	251
236	2	249
237	0	252
237	1	251
237	2	249
238	0	253
238	1	252
238	2	250
239	0	253
239	1	252
239	2	250
240	0	253
240	1	252
240	2	251
241	0	253
241	1	253
241	2	251
242	0	253
242	1	253
242	2	252
243	0	253
243	1	253
243	2	252
244	0	253
244	1	253
244	2	253
245	0	254
245	1	254
245	2	253
246	0	254
246	1	254
246	2	253
247	0	254
247	1	254
247	2	254
248	0	254
248	1	254
248	2	254
249	0	254
249	1	254
249	2	254
250	0	254
250	1	254
250	2	254
251	0	254
251	1	254
251	2	254
252	0	254
252	1	254
252	2	254
253	0	254
253	1	254
253	2	254
254	0	254
254	1	254
254	2	254
255	0	255
255	1	255
255	2	254
