0	0	0.003517
0	1	0.003782
0	2	0.003902
1	0	0.004022
1	1	0.003686
1	2	0.003914
2	0	0.003920
2	1	0.004203
2	2	0.003914
3	0	0.003848
3	1	0.003734
3	2	0.003728
4	0	0.002579
4	1	0.003776
4	2	0.003716
5	0	0.003343
5	1	0.003379
5	2	0.003836
6	0	0.004040
6	1	0.003133
6	2	0.003145
7	0	0.004768
7	1	0.004070
7	2	0.003914
8	0	0.000000
8	1	0.002664
8	2	0.003938
9	0	0.005808
9	1	0.006524
9	2	0.003764
10	0	0.006884
10	1	0.003962
10	2	0.004034
11	0	0.000000
11	1	0.000000
11	2	0.004341
12	0	0.007810
12	1	0.004750
12	2	0.004113
13	0	0.000000
13	1	0.005772
13	2	0.004010
14	0	0.000000
14	1	0.000000
14	2	0.004125
15	0	0.009031
15	1	0.006361
15	2	0.004215
16	0	0.000000
16	1	0.000000
16	2	0.002387
17	0	0.009758
17	1	0.007570
17	2	0.004876
18	0	0.000000
18	1	0.000000
18	2	0.002537
19	0	0.000000
19	1	0.007756
19	2	0.005916
20	0	0.010630
20	1	0.000000
20	2	0.002880
21	0	0.000000
21	1	0.008676
21	2	0.003355
22	0	0.000000
22	1	0.000000
22	2	0.003403
23	0	0.011057
23	1	0.009091
23	2	0.003980
24	0	0.000000
24	1	0.000000
24	2	0.004251
25	0	0.000000
25	1	0.000000
25	2	0.005014
26	0	0.012235
26	1	0.009776
26	2	0.000000
27	0	0.000000
27	1	0.000000
27	2	0.005087
28	0	0.000000
28	1	0.010961
28	2	0.005177
29	0	0.013690
29	1	0.000000
29	2	0.005513
30	0	0.000000
30	1	0.000000
30	2	0.000000
31	0	0.000000
31	1	0.000000
31	2	0.005748
32	0	0.000000
32	1	0.011995
32	2	0.006133
33	0	0.014099
33	1	0.000000
33	2	0.000000
34	0	0.000000
34	1	0.000000
34	2	0.005910
35	0	0.000000
35	1	0.012969
35	2	0.006235
36	0	0.000000
36	1	0.000000
36	2	0.000000
37	0	0.014616
37	1	0.000000
37	2	0.006379
38	0	0.000000
38	1	0.013919
38	2	0.000000
39	0	0.000000
39	1	0.000000
39	2	0.006181
40	0	0.000000
40	1	0.000000
40	2	0.006560
41	0	0.015783
41	1	0.000000
41	2	0.000000
42	0	0.000000
42	1	0.014532
42	2	0.007221
43	0	0.000000
43	1	0.000000
43	2	0.000000
44	0	0.000000
44	1	0.000000
44	2	0.007564
45	0	0.016817
45	1	0.000000
45	2	0.000000
46	0	0.000000
46	1	0.015290
46	2	0.008063
47	0	0.000000
47	1	0.000000
47	2	0.000000
48	0	0.000000
48	1	0.000000
48	2	0.008069
49	0	0.017617
49	1	0.000000
49	2	0.000000
50	0	0.000000
50	1	0.015771
50	2	0.008580
51	0	0.000000
51	1	0.000000
51	2	0.000000
52	0	0.000000
52	1	0.000000
52	2	0.000000
53	0	0.000000
53	1	0.000000
53	2	0.009049
54	0	0.000000
54	1	0.016937
54	2	0.000000
55	0	0.019883
55	1	0.000000
55	2	0.009440
56	0	0.000000
56	1	0.000000
56	2	0.000000
57	0	0.000000
57	1	0.000000
57	2	0.000000
58	0	0.000000
58	1	0.000000
58	2	0.010077
59	0	0.000000
59	1	0.018428
59	2	0.000000
60	0	0.020178
60	1	0.000000
60	2	0.010985
61	0	0.000000
61	1	0.000000
61	2	0.000000
62	0	0.000000
62	1	0.000000
62	2	0.000000
63	0	0.000000
63	1	0.000000
63	2	0.011754
64	0	0.000000
64	1	0.019487
64	2	0.000000
65	0	0.021513
65	1	0.000000
65	2	0.000000
66	0	0.000000
66	1	0.000000
66	2	0.011676
67	0	0.000000
67	1	0.000000
67	2	0.000000
68	0	0.000000
68	1	0.000000
68	2	0.000000
69	0	0.000000
69	1	0.019114
69	2	0.000000
70	0	0.000000
70	1	0.000000
70	2	0.012933
71	0	0.021807
71	1	0.000000
71	2	0.000000
72	0	0.000000
72	1	0.000000
72	2	0.000000
73	0	0.000000
73	1	0.017869
73	2	0.013558
74	0	0.000000
74	1	0.000000
74	2	0.000000
75	0	0.000000
75	1	0.000000
75	2	0.000000
76	0	0.020178
76	1	0.000000
76	2	0.000000
77	0	0.000000
77	1	0.000000
77	2	0.014117
78	0	0.000000
78	1	0.018224
78	2	0.000000
79	0	0.000000
79	1	0.000000
79	2	0.000000
80	0	0.000000
80	1	0.000000
80	2	0.000000
81	0	0.020827
81	1	0.000000
81	2	0.015127
82	0	0.000000
82	1	0.000000
82	2	0.000000
83	0	0.000000
83	1	0.017364
83	2	0.000000
84	0	0.000000
84	1	0.000000
84	2	0.000000
85	0	0.000000
85	1	0.000000
85	2	0.015969
86	0	0.019943
86	1	0.000000
86	2	0.000000
87	0	0.000000
87	1	0.018374
87	2	0.000000
88	0	0.000000
88	1	0.000000
88	2	0.000000
89	0	0.000000
89	1	0.000000
