43	1	0.001178
43	2	0.000373
44	0	0.002447
44	1	0.005237
44	2	0.000228
45	0	0.003096
45	1	0.006283
45	2	0.000403
46	0	0.003157
46	1	0.001317
46	2	0.000234
47	0	0.003656
47	1	0.001611
47	2	0.000487
48	0	0.007113
48	1	0.006169
48	2	0.000138
49	0	0.002309
49	1	0.006812
49	2	0.000517
50	0	0.003547
50	1	0.002339
50	2	0.000162
51	0	0.003108
51	1	0.006013
51	2	0.000463
52	0	0.003806
52	1	0.006938
52	2	0.000349
53	0	0.007630
53	1	0.001377
53	2	0.000451
54	0	0.002525
54	1	0.000661
54	2	0.000589
55	0	0.004383
55	1	0.001178
55	2	0.000589
56	0	0.003018
56	1	0.006229
56	2	0.001215
57	0	0.005610
57	1	0.007185
57	2	0.000553
58	0	0.006536
58	1	0.001485
58	2	0.001762
59	0	0.004371
59	1	0.000776
59	2	0.000505
60	0	0.003608
60	1	0.001046
60	2	0.001539
61	0	0.003229
61	1	0.006602
61	2	0.000481
62	0	0.007263
62	1	0.008279
62	2	0.001034
63	0	0.002862
63	1	0.001677
63	2	0.000722
64	0	0.003938
64	1	0.000728
64	2	0.001166
65	0	0.003139
65	1	0.001124
65	2	0.000722
66	0	0.003589
66	1	0.006854
66	2	0.001160
67	0	0.005297
67	1	0.008736
67	2	0.001317
68	0	0.003626
68	1	0.001804
68	2	0.001082
69	0	0.001894
69	1	0.000974
69	2	0.001431
70	0	0.003163
70	1	0.000956
70	2	0.001527
71	0	0.003523
71	1	0.006656
71	2	0.001305
72	0	0.002567
72	1	0.009380
72	2	0.001545
73	0	0.006728
73	1	0.001539
73	2	0.002086
74	0	0.002477
74	1	0.001647
74	2	0.001912
75	0	0.003481
75	1	0.006235
75	2	0.002387
76	0	0.003169
76	1	0.008784
76	2	0.002110
77	0	0.004479
77	1	0.001786
77	2	0.002261
78	0	0.005538
78	1	0.001130
78	2	0.002700
79	0	0.003409
79	1	0.000872
79	2	0.002736
80	0	0.004768
80	1	0.005664
80	2	0.003632
81	0	0.002567
81	1	0.009097
81	2	0.002483
82	0	0.006085
82	1	0.001677
82	2	0.003445
83	0	0.002820
83	1	0.001269
83	2	0.002423
84	0	0.002700
84	1	0.000914
84	2	0.003860
85	0	0.003523
85	1	0.005592
85	2	0.002363
86	0	0.004948
86	1	0.009602
86	2	0.004113
87	0	0.005261
87	1	0.002128
87	2	0.003271
88	0	0.002850
88	1	0.001587
88	2	0.003036
89	0	0.004185
89	1	0.000722
89	2	0.002826
90	0	0.002447
90	1	0.004606
90	2	0.004329
91	0	0.006006
91	1	0.010919
91	2	0.003048
92	0	0.003355
92	1	0.002068
92	2	0.004040
93	0	0.002477
93	1	0.002219
93	2	0.002128
94	0	0.005862
94	1	0.004143
94	2	0.006121
95	0	0.004642
95	1	0.010546
95	2	0.000974
96	0	0.004834
96	1	0.002477
96	2	0.005772
97	0	0.003722
97	1	0.002471
97	2	0.001196
98	0	0.005321
98	1	0.000583
98	2	0.005008
99	0	0.004461
99	1	0.003944
99	2	0.002201
100	0	0.003235
100	1	0.009927
100	2	0.005309
101	0	0.003193
101	1	0.002603
101	2	0.001924
102	0	0.004972
102	1	0.002507
102	2	0.004570
103	0	0.003812
103	1	0.000457
103	2	0.002928
104	0	0.003006
104	1	0.000433
104	2	0.004082
105	0	0.003349
105	1	0.003295
105	2	0.002501
106	0	0.005453
106	1	0.009307
106	2	0.004058
107	0	0.003421
107	1	0.002784
107	2	0.004155
108	0	0.003283
108	1	0.002700
108	2	0.002267
109	0	0.003277
109	1	0.000673
109	2	0.003842
110	0	0.004497
110	1	0.002567
110	2	0.004930
111	0	0.004052
111	1	0.009139
111	2	0.001858
112	0	0.002772
112	1	0.003060
112	2	0.002760
113	0	0.004804
113	1	0.002730
113	2	0.005075
114	0	0.003860
114	1	0.002892
114	2	0.003698
115	0	0.003078
115	1	0.008790
115	2	0.001900
116	0	0.004497
116	1	0.003157
116	2	0.002856
117	0	0.005008
117	1	0.003054
117	2	0.001251
118	0	0.002351
118	1	0.000583
118	2	0.007449
119	0	0.004551
119	1	0.002225
119	2	0.001936
120	0	0.004401
120	1	0.007786
120	2	0.003325
121	0	0.003181
121	1	0.003397
121	2	0.002567
122	0	0.005069
122	1	0.003211
122	2	0.006019
123	0	0.003487
123	1	0.002477
123	2	0.002369
124	0	0.004900
124	1	0.007233
124	2	0.003758
125	0	0.003698
125	1	0.003614
125	2	0.005333
126	0	0.004497
126	1	0.003944
126	2	0.002754
127	0	0.004407
127	1	0.000758
127	2	0.003842
128	0	0.003102
128	1	0.002231
128	2	0.002044
129	0	0.005129
129	1	0.006987
129	2	0.002219
130	0	0.003084
130	1	0.004028
130	2	0.005345
131	0	0.004551
131	1	0.005682
131	2	0.003163
132	0	0.003433
132	1	0.007305
132	2	0.004359
133	0	0.004660
133	1	0.003800
133	2	0.002243
134	0	0.003265
134	1	0.004443
134	2	0.002195
135	0	0.003704
135	1	0.001792
135	2	0.006085
136	0	0.003012
136	1	0.006818
136	2	0.003259
137	0	0.003289
137	1	0.003505
137	2	0.004966
138	0	0.002772
138	1	0.004521
138	2	0.001647
139	0	0.003367
139	1	0.001990
139	2	0.002501
140	0	0.002507
140	1	0.006307
140	2	0.006469
141	0	0.002633
141	1	0.003114
141	2	0.004870
142	0	0.002892
142	1	0.003956
142	2	0.004371
143	0	0.001834
143	1	0.001918
143	2	0.002315
144	0	0.002477
144	1	0.005988
144	2	0.001756
145	0	0.002489
145	1	0.003205
145	2	0.008315
146	0	0.002189
146	1	0.004185
146	2	0.002291
147	0	0.002652
147	1	0.002038
147	2	0.005147
148	0	0.002002
148	1	0.005225
148	2	0.001876
149	0	0.002291
149	1	0.002796
149	2	0.006343
150	0	0.001786
150	1	0.004936
150	2	0.003836
151	0	0.001900
151	1	0.004978
151	2	0.005309
152	0	0.002213
152	1	0.003036
152	2	0.001990
153	0	0.001756
153	1	0.004582
153	2	0.002128
154	0	0.002231
154	1	0.004251
154	2	0.006608
155	0	0.001720
155	1	0.002982
155	2	0.003313
156	0	0.002333
156	1	0.004467
156	2	0.005934
157	0	0.002339
157	1	0.003854
157	2	0.001329
158	0	0.002189
158	1	0.002712
158	2	0.003199
159	0	0.001924
159	1	0.004624
159	2	0.005730
160	0	0.002381
160	1	0.003740
160	2	0.004774
161	0	0.002459
161	1	0.002814
161	2	0.005507
162	0	0.002399
162	1	0.005459
162	2	0.003451
163	0	0.002447
163	1	0.003565
163	2	0.001196
164	0	0.002525
164	1	0.005099
164	2	0.008514
165	0	0.002537
165	1	0.003770
165	2	0.002165
166	0	0.002567
166	1	0.004455
166	2	0.006824
167	0	0.002670
167	1	0.003229
167	2	0.002892
168	0	0.002694
168	1	0.003078
168	2	0.006319
169	0	0.002802
169	1	0.004786
169	2	0.003553
170	0	0.003012
170	1	0.004022
170	2	0.006319
171	0	0.002772
171	1	0.005038
171	2	0.002808
172	0	0.002748
172	1	0.004443
172	2	0.002104
173	0	0.003006
173	1	0.005237
173	2	0.007359
174	0	0.003072
174	1	0.005814
174	2	0.001726
175	0	0.002934
175	1	0.005646
175	2	0.008261
176	0	0.002742
176	1	0.005598
176	2	0.002399
177	0	0.002958
177	1	0.004341
177	2	0.003084
178	0	0.003036
178	1	0.005165
178	2	0.002958
179	0	0.002892
179	1	0.004600
179	2	0.006512
180	0	0.002898
180	1	0.004335
180	2	0.004119
181	0	0.003078
181	1	0.004305
181	2	0.006097
182	0	0.002904
182	1	0.004149
182	2	0.003265
183	0	0.003018
183	1	0.004419
183	2	0.002429
184	0	0.002832
184	1	0.004269
184	2	0.008015
185	0	0.002916
185	1	0.004137
185	2	0.002934
186	0	0.002958
186	1	0.004197
186	2	0.005958
187	0	0.002682
187	1	0.004137
187	2	0.003235
188	0	0.002730
188	1	0.004479
188	2	0.006241
189	0	0.002712
189	1	0.004389
189	2	0.004894
190	0	0.002333
190	1	0.004539
190	2	0.004612
191	0	0.002994
191	1	0.004058
191	2	0.004413
192	0	0.002561
192	1	0.004293
192	2	0.001521
193	0	0.003265
193	1	0.004263
193	2	0.008646
194	0	0.003145
194	1	0.004227
194	2	0.002315
195	0	0.002561
195	1	0.003950
195	2	0.006518
196	0	0.003145
196	1	0.003830
196	2	0.002633
197	0	0.002730
197	1	0.004028
197	2	0.007900
198	0	0.002633
198	1	0.004052
198	2	0.004010
199	0	0.003102
199	1	0.004034
199	2	0.006620
200	0	0.002790
200	1	0.004365
200	2	0.003547
201	0	0.003066
201	1	0.004551
201	2	0.005291
202	0	0.003114
202	1	0.004034
202	2	0.006584
203	0	0.002874
203	1	0.004203
203	2	0.006409
204	0	0.003583
204	1	0.003740
204	2	0.005225
205	0	0.003211
205	1	0.004305
205	2	0.009824
206	0	0.003235
206	1	0.004113
206	2	0.002802
207	0	0.003349
207	1	0.004275
207	2	0.008405
208	0	0.002886
208	1	0.004269
208	2	0.003638
209	0	0.003337
209	1	0.003986
209	2	0.009854
210	0	0.003529
210	1	0.003956
210	2	0.003890
211	0	0.003096
211	1	0.003782
211	2	0.009043
212	0	0.003698
212	1	0.003986
212	2	0.004696
213	0	0.003181
213	1	0.004101
213	2	0.009115
214	0	0.003271
214	1	0.004010
214	2	0.004425
215	0	0.003343
215	1	0.004269
215	2	0.008658
216	0	0.003493
216	1	0.003806
216	2	0.005189
217	0	0.003529
217	1	0.003884
217	2	0.008832
218	0	0.003866
218	1	0.003716
218	2	0.006043
219	0	0.003535
219	1	0.004281
219	2	0.010281
220	0	0.003674
220	1	0.003632
220	2	0.006728
221	0	0.003926
221	1	0.003872
221	2	0.009764
222	0	0.004107
222	1	0.003361
222	2	0.008069
223	0	0.004594
223	1	0.003662
223	2	0.011141
224	0	0.004455
224	1	0.004425
224	2	0.009885
225	0	0.004473
225	1	0.003716
225	2	0.009644
226	0	0.004618
226	1	0.003728
226	2	0.010594
227	0	0.004227
227	1	0.003698
227	2	0.011291
228	0	0.004401
228	1	0.003632
228	2	0.009752
229	0	0.004912
229	1	0.003998
229	2	0.011905
230	0	0.004467
230	1	0.003752
230	2	0.011496
231	0	0.003932
231	1	0.003469
231	2	0.012903
232	0	0.004810
232	1	0.003589
232	2	0.012007
233	0	0.004251
233	1	0.003385
233	2	0.013967
234	0	0.004630
234	1	0.003373
234	2	0.010528
235	0	0.004125
235	1	0.003872
235	2	0.014526
236	0	0.003698
236	1	0.003686
236	2	0.010756
237	0	0.003830
237	1	0.003601
237	2	0.012404
238	0	0.004040
238	1	0.003728
238	2	0.010654
239	0	0.003577
239	1	0.003463
239	2	0.009373
240	0	0.004263
240	1	0.003644
240	2	0.010985
241	0	0.003505
241	1	0.003710
241	2	0.007991
242	0	0.003361
242	1	0.003668
242	2	0.008682
243	0	0.003836
243	1	0.004076
243	2	0.008676
244	0	0.002778
244	1	0.002928
244	2	0.007546
245	0	0.002405
245	1	0.003145
245	2	0.005778
246	0	0.002080
246	1	0.003199
246	2	0.006205
247	0	0.002014
247	1	0.003229
247	2	0.005387
248	0	0.001762
248	1	0.003626
248	2	0.006307
249	0	0.001738
249	1	0.004155
249	2	0.004762
250	0	0.001798
250	1	0.004912
250	2	0.005904
251	0	0.001419
251	1	0.005267
251	2	0.005159
252	0	0.001593
252	1	0.004491
252	2	0.004756
253	0	0.000992
253	1	0.004101
253	2	0.003030
254	0	0.000962
254	1	0.004473
254	2	0.002778
255	0	0.004401
255	1	0.005129
255	2	0.027639
